ORDER_ID,ORDER_LINE_ID,ORDER_DATE,CUSTOMER_ID,PRODUCT_ID,STORE_ID,QTY,UNIT_PRICE,DISCOUNT_PCT,PAYMENT_TYPE,ORDER_STATUS
O15125,5,2025-11-11,C1012,P1016,S035,5,49,15,UPI,COMPLETED
O15126,2,2025-03-02,C0523,P1118,S047,9,2999,25,UPI,COMPLETED
O15126,4,2025-04-04,C0333,P1080,S003,6,2999,25,CARD,RETURNED
O15127,3,2024-10-12,C1020,P1131,S001,4,199,0,CASH,CANCELLED
O15127,3,2025-09-24,C0873,P1043,S039,5,4999,20,CARD,RETURNED
O15128,3,2024-10-27,C0959,P1064,S028,3,99,5,CARD,CANCELLED
O15128,5,2025-12-29,C0260,P1034,S044,6,899,15,NETBANKING,CANCELLED
O15128,3,2024-06-08,C1693,P1138,S024,7,1499,25,,RETURNED
O15128,5,2025-07-27,C0609,P1190,S018,3,99,25,CARD,PENDING
O15128,3,2026-10-29,C0710,P1196,S043,7,19999,10,UPI,RETURNED
O15128,2,2026-02-28,C0159,P1108,S022,9,19999,25,CARD,CANCELLED
O15128,4,2026-02-24,C1530,P1026,S049,9,199,0,CARD,COMPLETED
O15128,2,2024-06-20,C1090,P1121,S020,7,4999,10,,PENDING
O15129,3,2026-01-08,C0806,P1122,S038,2,9999,0,,COMPLETED
O15129,3,2024-11-19,C0190,P1123,S040,1,49,25,CASH,RETURNED
O15129,2,2026-05-14,C1387,P1196,S020,9,499,5,NETBANKING,RETURNED
O15130,5,2026-10-11,C1757,P1045,S011,7,49,5,CARD,RETURNED
O15131,4,2024-06-02,C0290,P1166,S020,7,99,25,,CANCELLED
O15131,2,2024-11-05,C0647,P1183,S025,10,899,5,CASH,RETURNED
O15132,4,2024-03-12,C0591,P1021,S030,7,199,20,CASH,RETURNED
O15132,1,2026-12-13,C0342,P1074,S048,8,19999,20,NETBANKING,PENDING
O15132,2,2026-09-21,C1712,P1056,S035,3,199,5,NETBANKING,PENDING
O15133,3,2026-05-09,C0828,P1183,S041,7,99,5,CARD,CANCELLED
O15134,1,2024-02-04,C0753,P1035,S008,5,499,5,UPI,RETURNED
O15134,1,2025-11-03,C0281,P1167,S039,7,19999,20,CASH,COMPLETED
O15134,5,2026-07-26,C1607,P1136,S023,5,4999,10,NETBANKING,PENDING
O15134,1,2024-06-02,C1836,P1121,S024,4,1499,,CASH,COMPLETED
O15135,4,2024-07-25,C1450,P1184,S050,9,199,5,UPI,CANCELLED
O15135,4,2024-02-19,C1206,P1135,S022,9,19999,15,,RETURNED
O15136,4,2026-12-14,C1276,P1173,S037,8,4999,15,CASH,RETURNED
O15137,2,2024-03-30,C0133,P1091,S011,9,499,5,NETBANKING,CANCELLED
O15138,1,2026-08-18,C1302,P1127,S001,1,4999,0,CASH,PENDING
O15139,5,2025-08-26,C0175,P1015,S048,8,2999,,NETBANKING,CANCELLED
O15139,4,2026-03-05,C0512,P1029,S047,4,9999,15,CARD,CANCELLED
O15139,3,2026-07-01,C0417,P1182,S040,7,9999,15,CARD,CANCELLED
O15139,1,2026-05-06,C1524,P1027,S020,5,899,25,NETBANKING,COMPLETED
O15139,5,2026-01-18,C0012,P1053,S017,8,899,25,NETBANKING,COMPLETED
O15139,1,2026-10-19,C1169,P1086,S037,8,899,10,CARD,COMPLETED
O15139,2,2025-01-01,C0225,P1180,S015,2,9999,25,NETBANKING,PENDING
O15140,1,2024-02-23,C0658,P1172,S050,2,499,15,CASH,COMPLETED
O15140,1,2024-04-28,C0918,P1056,S009,10,2999,25,NETBANKING,RETURNED
O15140,1,2025-01-10,C1054,P1058,S002,9,49,NA,CARD,PENDING
O15140,3,2026-02-04,C1945,P1041,S037,10,49,25,NETBANKING,PENDING
O15141,2,2025-06-05,C0659,P1057,S009,8,4999,5,NETBANKING,COMPLETED
O15141,2,2026-01-19,C0662,P1061,S001,5,4999,20,UPI,PENDING
O15142,5,2026-07-11,C1547,P1152,S041,6,899,0,,RETURNED
O15142,3,2025-12-21,C0532,P1158,S034,4,499,,UPI,CANCELLED
O15143,5,2026-10-12,C0740,P1124,S009,6,9999,5,UPI,RETURNED
O15143,1,2024-08-10,C1619,P1081,S026,6,899,5,UPI,PENDING
O15144,3,2025-04-22,C0175,P1112,S006,4,499,5,CASH,CANCELLED
O15145,5,2025-11-04,C0911,P1043,S002,9,9999,15,CARD,RETURNED
O15145,4,2025-09-06,C1539,P1082,S021,2,49,10,NETBANKING,COMPLETED
O15145,3,2025-08-05,C0812,P1196,S011,2,9999,0,CASH,COMPLETED
O15145,4,2025-10-28,C0104,P1196,S005,9,4999,25,CARD,CANCELLED
O15145,3,2025-10-21,C0741,P1021,S035,1,499,5,CARD,CANCELLED
O15145,5,2025-04-19,C0254,P1096,S018,1,19999,15,NETBANKING,COMPLETED
O15145,4,2025-07-05,C1960,P1098,S044,3,99,25,NETBANKING,PENDING
O15145,2,2026-08-11,C0077,P1191,S040,3,49,,NETBANKING,CANCELLED
O15146,5,2024-04-21,C1710,P1114,S030,1,49,20,CASH,RETURNED
O15146,1,2024-02-29,C1515,P1073,S026,3,2999,15,NETBANKING,RETURNED
O15147,1,2024-01-13,C1321,P1192,S050,8,9999,25,CARD,CANCELLED
O15148,5,2024-01-25,C1429,P1021,S005,10,4999,10,,PENDING
O15148,4,2025-01-03,C1888,P1001,S018,3,499,25,NETBANKING,COMPLETED
O15149,4,2024-01-03,C0715,P1171,S011,8,4999,25,UPI,RETURNED
O15149,4,2024-08-20,C1288,P1115,S015,10,499,10,NETBANKING,PENDING
O15149,5,2026-02-20,C0871,P1133,S026,9,899,15,CASH,CANCELLED
O15149,5,2025-04-29,C1881,P1133,S035,2,199,5,CASH,COMPLETED
O15150,4,2024-12-01,C0241,P1052,S033,8,899,20,CARD,COMPLETED
O15151,3,2024-12-30,C1362,P1104,S018,5,49,,CASH,PENDING
O15152,3,2025-04-04,C1854,P1150,S050,3,199,10,CARD,PENDING
O15152,5,2026-01-20,C1018,P1116,S036,6,99,10,CARD,CANCELLED
O15152,2,2026-09-01,C1064,P1077,S007,4,9999,25,UPI,RETURNED
O15152,5,2024-05-21,C1325,P1162,S047,4,9999,0,CASH,COMPLETED
O15153,3,2024-05-23,C0781,P1116,S017,3,49,20,CRD,PENDING
O15153,5,2026-07-10,C0255,P1034,S023,7,899,15,UPI,CANCELLED
O15153,5,2026-07-13,C0634,P1068,S021,6,899,15,NETBANKING,COMPLETED
O15153,2,2024-04-28,C0498,P1163,S033,6,99,15,NETBANKING,PENDING
O15153,2,2025-07-21,C0996,P1046,S010,6,9999,10,CARD,CANCELLED
O15153,1,2024-11-18,C0970,P1109,S023,5,1499,0,NETBANKING,COMPLETED
O15154,4,2025-06-14,C0706,P1002,S023,1,2999,20,CASH,PENDING
O15155,1,2025-04-27,C1711,P1063,S043,3,199,15,CARD,CANCELLED
O15155,3,2024-01-16,C0097,P1047,S005,9,2999,25,CARD,PENDING
O15155,4,2024-12-01,C1042,P1032,S034,8,899,25,CASH,RETURNED
O15155,3,2026-04-07,C1681,P1016,S007,9,2999,5,CARD,CANCELLED
O15155,2,2024-11-04,C1383,P1191,S035,8,49,,CARD,CANCELLED
O15156,1,2024-08-30,C0553,P1071,S014,10,19999,25,CASH,COMPLETED
O15157,1,2026-07-05,C0313,P1187,S020,6,49,20,,RETURNED
O15158,3,2025-09-09,C0442,P1187,S007,9,99,0,UPI,RETURNED
O15158,1,2024-11-09,C0917,P1037,S048,8,199,15,NETBANKING,PENDING
O15159,5,2024-01-26,C1276,P1061,S050,1,899,20,,RETURNED
O15160,1,2024-05-24,C0506,P1126,S011,2,899,25,CASH,PENDING
O15161,5,2024-04-06,C0079,P1064,S013,7,9999,5,CASH,CANCELLED
O15162,5,2025-11-11,C0873,P1190,S027,7,2999,25,CASH,RETURNED
O15162,3,2024-11-05,C0194,P1057,S044,2,1499,0,123,COMPLETED
O15162,4,2024-06-03,C1809,P1151,S035,6,899,0,UPI,PENDING
O15163,4,2025-01-25,C1437,P1043,S030,3,9999,0,UPI,CANCELLED
O15164,3,2024-04-24,C0425,P1145,S049,7,9999,10,NETBANKING,COMPLETED
O15164,5,2024-04-04,C1160,P1018,S039,1,1499,10,UPI,COMPLETED
O15164,2,2025-03-25,C0243,P1114,S046,10,49,5,CARD,PENDING
O15164,1,2026-10-16,C0850,P1082,S010,9,19999,5,NETBANKING,CANCELLED
O15164,4,2024-07-08,C1378,P1097,S035,3,1499,NA,NETBANKING,CANCELLED
O15165,4,2024-01-11,C1976,P1025,S038,3,49,,NETBANKING,RETURNED
O15166,1,2024-07-02,C0841,P1045,S043,10,1499,25,CASH,RETURNED
O15167,3,2025-08-01,C0442,P1096,S016,4,899,,CASH,COMPLETED
O15168,2,2024-08-18,C1472,P1110,S040,6,499,5,CASH,PENDING
O15169,3,2026-07-29,C0041,P1007,S035,4,19999,0,UPI,CANCELLED
O15169,5,2025-09-29,C0114,P1161,S026,8,199,25,UPI,COMPLETED
O15169,5,2026-03-04,C0201,P1171,S039,4,1499,25,NETBANKING,PENDING
O15169,5,2024-05-15,C0079,P1031,S023,5,49,10,NETBANKING,PENDING
O15170,2,2025-10-01,C1112,P1087,S041,10,499,20,NETBANKING,PENDING
O15170,1,2024-03-15,C1613,P1085,S042,3,4999,,CASH,PENDING
O15171,4,2024-08-25,C0357,P1086,S026,9,2999,10,,CANCELLED
O15171,2,2024-08-02,C1050,P1163,S037,4,1499,20,,CANCELLED
O15171,4,2026-08-20,C0372,P1085,S050,9,499,15,,PENDING
O15172,2,2024-06-28,C0609,P1164,S015,4,899,15,NETBANKING,COMPLETED
O15172,2,2025-09-16,C0727,P1194,S034,6,99,25,CARD,PENDING
O15172,1,2026-10-31,C0256,P1020,S017,3,19999,20,CARD,COMPLETED
O15172,2,2024-01-25,C1245,P1142,S035,8,2999,15,NETBANKING,CANCELLED
O15173,3,2025-05-18,C0591,P1050,S045,5,99,10,UPI,PENDING
O15173,5,2025-07-24,C1973,P1162,S014,9,1499,25,NETBANKING,COMPLETED
O15174,5,2026-10-23,C1101,P1146,S014,7,1499,-5,CRD,PENDING
O15175,1,2025-03-05,C1546,P1108,S001,8,899,,NETBANKING,PENDING
O15175,4,2026-02-04,C0542,P1082,S021,4,2999,0,123,PENDING
O15176,1,2025-12-22,C0019,P1064,S018,9,49,5,CASH,COMPLETED
O15176,5,2024-07-28,C0338,P1106,S012,1,9999,,,COMPLETED
O15176,4,2024-09-15,C0794,P1178,S023,10,899,25,CASH,RETURNED
O15176,4,2026-01-23,C1619,P1118,S022,3,4999,10,UPI,PENDING
O15177,5,2025-05-31,C1099,P1031,S001,5,2999,15,,PENDING
O15177,3,2024-10-27,C0116,P1139,S017,1,2999,25,NETBANKING,COMPLETED
O15178,1,2026-09-12,C1799,P1078,S031,6,1499,,CASH,RETURNED
O15178,2,2025-10-05,C0582,P1075,S025,9,199,5,UPI,RETURNED
O15179,1,2024-06-05,C0672,P1118,S046,3,2999,0,CARD,RETURNED
O15180,3,2024-02-14,C1225,P1056,S026,6,1499,20,CARD,RETURNED
O15181,1,2025-03-22,C0312,P1024,S013,7,49,25,NETBANKING,COMPLETED
O15181,1,2024-01-31,C0284,P1078,S038,8,1499,10,UPI,CANCELLED
O15181,3,2026-12-05,C1918,P1037,S036,10,499,25,,PENDING
O15181,2,2025-12-16,C1441,P1095,S049,2,19999,,CARD,PENDING
O15181,5,2024-08-08,C1944,P1094,S009,8,49,25,CARD,COMPLETED
O15181,4,2025-03-26,C0472,P1148,S038,8,4999,10,123,RETURNED
O15181,5,2025-10-26,C0532,P1146,S040,1,499,0,UPI,COMPLETED
O15181,4,2025-09-04,C0971,P1197,S019,7,49,0,NETBANKING,RETURNED
O15181,5,2026-09-30,C1057,P1123,S045,10,899,25,NETBANKING,CANCELLED
O15181,4,2025-11-13,C0592,P1057,S030,5,99,25,NETBANKING,PENDING
O15182,3,2024-08-18,C1094,P1163,S003,9,49,25,UPI,COMPLETED
O15182,4,2026-01-24,C0936,P1048,S039,8,9999,10,,RETURNED
O15183,2,2026-06-15,C1013,P1155,S018,7,499,15,CASH,COMPLETED
O15183,3,2025-03-11,C1379,P1111,S023,1,19999,0,CASH,PENDING
O15183,1,2026-11-02,C1696,P1142,S039,7,4999,15,CASH,CANCELLED
O15184,2,2025-01-29,C0525,P1145,S011,3,899,20,CARD,PENDING
O15184,3,2026-07-31,C0574,P1067,S008,8,199,,CARD,COMPLETED
O15185,5,2024-12-22,C0749,P1137,S047,3,199,5,,RETURNED
O15185,5,2025-09-03,C0511,P1065,S010,2,19999,0,CARD,COMPLETED
O15185,2,2024-08-23,C0248,P1149,S036,6,2999,10,CASH,COMPLETED
O15186,2,2024-10-25,C1125,P1151,S046,5,9999,25,UPI,PENDING
O15186,5,2026-01-27,C1724,P1025,S015,2,2999,-5,UPI,PENDING
O15187,5,2025-04-29,C1299,P1020,S025,7,199,10,CARD,PENDING
O15187,5,2026-02-05,C1004,P1061,S029,1,99,20,CASH,CANCELLED
O15187,2,2025-11-06,C0856,P1034,S027,5,49,25,123,COMPLETED
O15188,2,2024-09-27,C0684,P1022,S019,5,199,25,CASH,PENDING
O15188,5,2026-07-15,C0868,P1009,S043,4,9999,15,CARD,CANCELLED
O15188,4,2024-12-16,C0386,P1084,S041,9,99,10,CARD,COMPLETED
O15188,1,2026-04-05,C0890,P1017,S010,6,49,10,CARD,COMPLETED
O15188,3,2025-10-16,C0646,P1094,S004,6,899,5,CARD,PENDING
O15188,1,2024-03-18,C0615,P1031,S037,8,199,10,CARD,CANCELLED
O15188,1,2026-04-18,C0369,P1028,S019,10,4999,0,CARD,PENDING
O15189,5,2025-10-03,C0385,P1175,S018,9,9999,10,CARD,CANCELLED
O15190,4,2026-01-10,C0226,P1188,S041,10,49,5,NETBANKING,PENDING
O15191,2,2026-11-11,C0460,P1054,S003,3,99,NA,UPI,PENDING
O15191,2,2025-07-04,C0903,P1114,S028,1,99,,NETBANKING,PENDING
O15191,3,2024-12-30,C1650,P1138,S031,1,899,20,CRD,PENDING
O15191,4,2026-12-22,C1402,P1103,S038,5,49,0,UPI,COMPLETED
O15192,2,2026-11-13,C1224,P1198,S020,10,2999,0,CASH,RETURNED
O15193,2,2025-06-28,C0151,P1027,S049,1,4999,,CARD,COMPLETED
O15194,2,2025-08-14,C1629,P1050,S017,9,199,25,CRD,RETURNED
O15194,4,2024-06-18,C1889,P1132,S039,8,9999,20,NETBANKING,COMPLETED
O15194,5,2025-02-14,C1886,P1166,S023,1,899,20,CARD,COMPLETED
O15194,5,2025-03-03,C0310,P1104,S029,8,99,10,CASH,RETURNED
O15195,3,2024-10-17,C0646,P1113,S049,8,9999,25,CASH,CANCELLED
O15196,4,2024-11-15,C0300,P1001,S032,2,9999,25,UPI,CANCELLED
O15196,4,2025-08-02,C1517,P1025,S002,3,2999,5,CARD,COMPLETED
O15196,5,2024-01-24,C1138,P1128,S049,4,1499,-5,UPI,CANCELLED
O15196,2,2026-01-15,C0954,P1111,S004,1,2999,15,UPI,COMPLETED
O15196,5,2026-03-22,C0220,P1161,S007,4,19999,NA,NETBANKING,RETURNED
O15196,5,2025-01-18,C1782,P1033,S040,5,899,25,UPI,RETURNED
O15197,5,2025-08-22,C1295,P1003,S046,3,4999,0,UPI,PENDING
O15197,5,2024-07-10,C0351,P1017,S017,6,1499,,NETBANKING,CANCELLED
O15197,1,2024-12-12,C1146,P1168,S024,7,899,10,CARD,CANCELLED
O15197,5,2024-08-20,C1761,P1174,S044,3,199,NA,UPI,RETURNED
O15198,5,2024-01-29,C1709,P1034,S024,8,899,20,CARD,RETURNED
O15198,4,2025-05-09,C1286,P1105,S032,4,899,,NETBANKING,COMPLETED
O15198,5,2025-12-27,C0201,P1197,S029,4,9999,20,NETBANKING,CANCELLED
O15198,2,2025-01-27,C1060,P1089,S042,2,499,0,NETBANKING,PENDING
O15198,3,2025-06-06,C0179,P1183,S024,1,2999,0,UPI,CANCELLED
O15199,1,2026-10-10,C1097,P1076,S048,10,2999,10,,CANCELLED
O15200,1,2025-08-01,C0116,P1165,S030,5,4999,0,UPI,CANCELLED
O15200,3,2024-03-13,C1785,P1103,S022,10,9999,NA,UPI,COMPLETED
O15201,2,2024-11-22,C1746,P1148,S042,4,19999,5,,PENDING
O15201,2,2024-03-17,C0220,P1037,S014,2,99,0,CARD,CANCELLED
O15201,4,2024-07-18,C0837,P1095,S011,9,19999,,NETBANKING,RETURNED
O15202,2,2025-02-01,C0829,P1035,S014,8,2999,10,NETBANKING,CANCELLED
O15202,4,2024-08-09,C1905,P1061,S010,5,2999,0,UPI,RETURNED
O15202,4,2026-06-26,C1290,P1130,S046,4,49,10,NETBANKING,RETURNED
O15203,1,2024-01-09,C1102,P1122,S045,9,499,25,NETBANKING,CANCELLED
O15203,1,2025-07-22,C0425,P1037,S036,3,499,15,,COMPLETED
O15203,1,2026-08-18,C0107,P1099,S002,2,9999,25,NETBANKING,COMPLETED
O15203,2,2024-12-17,C0879,P1101,S018,7,199,15,CARD,RETURNED
O15204,3,2026-08-18,C1375,P1121,S047,6,899,15,CARD,RETURNED
O15204,3,2026-12-28,C0216,P1037,S011,2,9999,0,UPI,RETURNED
O15204,3,2025-07-24,C0597,P1194,S004,3,49,0,UPI,CANCELLED
O15204,1,2025-09-12,C1396,P1155,S021,3,1499,15,UPI,COMPLETED
O15205,4,2025-04-03,C1971,P1090,S009,5,899,5,UPI,RETURNED
O15205,4,2026-01-06,C0306,P1044,S004,2,199,25,CARD,RETURNED
O15206,1,2025-05-08,C0876,P1173,S019,3,899,0,NETBANKING,COMPLETED
O15206,3,2025-11-13,C1822,P1074,S030,1,49,0,NETBANKING,RETURNED
O15207,3,2025-02-26,C1680,P1161,S028,8,899,,CRD,COMPLETED
O15208,1,2026-11-11,C0787,P1185,S020,2,4999,5,UPI,RETURNED
O15208,1,2024-03-29,C0708,P1143,S010,7,499,5,NETBANKING,PENDING
O15209,4,2024-03-12,C0750,P1053,S020,8,9999,NA,NETBANKING,CANCELLED
O15209,3,2025-01-02,C0373,P1134,S008,1,899,10,NETBANKING,COMPLETED
O15209,3,2025-06-13,C0658,P1005,S030,3,2999,5,CARD,PENDING
O15209,3,2026-11-29,C0026,P1190,S011,3,199,20,NETBANKING,CANCELLED
O15209,1,2025-04-25,C1304,P1093,S009,9,1499,15,NETBANKING,CANCELLED
O15210,2,2025-11-18,C1855,P1017,S004,5,2999,20,CARD,COMPLETED
O15210,3,2025-04-05,C0257,P1012,S050,2,9999,20,NETBANKING,COMPLETED
O15210,1,2025-06-10,C0831,P1178,S011,3,4999,10,CASH,PENDING
O15211,4,2024-06-23,C0263,P1192,S038,10,499,0,NETBANKING,RETURNED
O15212,3,2026-09-30,C0516,P1104,S027,4,4999,25,NETBANKING,PENDING
O15212,2,2025-05-21,C1065,P1008,S017,2,4999,5,CARD,RETURNED
O15212,4,2026-04-07,C0099,P1043,S020,6,4999,10,NETBANKING,RETURNED
O15212,5,2024-01-25,C1851,P1127,S031,3,499,0,UPI,PENDING
O15213,5,2024-12-21,C1030,P1100,S015,3,899,20,NETBANKING,COMPLETED
O15213,3,2024-12-26,C0766,P1098,S018,1,4999,,,CANCELLED
O15213,4,2025-02-25,C1891,P1012,S019,4,1499,15,NETBANKING,PENDING
O15213,5,2026-01-01,C0881,P1048,S037,10,49,20,UPI,RETURNED
O15214,1,2025-04-05,C0202,P1144,S002,7,499,5,CARD,CANCELLED
O15215,3,2024-06-10,C0897,P1059,S025,9,9999,25,CASH,COMPLETED
O15215,5,2026-06-18,C0851,P1031,S011,5,2999,,CARD,COMPLETED
O15216,5,2024-07-09,C0837,P1001,S028,3,9999,5,CASH,CANCELLED
O15216,4,2025-02-19,C0597,P1004,S003,10,199,5,UPI,RETURNED
O15217,2,2024-05-04,C0064,P1170,S036,3,1499,10,UPI,COMPLETED
O15217,4,2025-12-08,C0646,P1151,S002,8,19999,,NETBANKING,COMPLETED
O15217,3,2024-01-08,C0531,P1023,S016,9,19999,10,CARD,CANCELLED
O15218,3,2026-10-11,C0225,P1099,S020,2,99,0,UPI,CANCELLED
O15218,4,2025-06-04,C1508,P1037,S045,1,1499,5,CARD,PENDING
O15219,3,2024-05-27,C0303,P1178,S041,1,99,20,NETBANKING,PENDING
O15220,2,2024-08-24,C1692,P1151,S025,2,1499,-5,CASH,COMPLETED
O15220,5,2025-01-17,C1361,P1090,S017,1,19999,15,CASH,COMPLETED
O15221,5,2026-06-07,C1201,P1152,S005,7,2999,15,NETBANKING,CANCELLED
O15222,1,2026-08-10,C0660,P1135,S049,6,49,20,CASH,PENDING
O15223,3,2024-10-14,C1541,P1121,S036,7,899,10,CRD,RETURNED
O15223,4,2025-04-15,C0221,P1031,S039,9,2999,5,CASH,PENDING
O15224,5,2026-11-11,C1765,P1138,S012,7,99,15,NETBANKING,COMPLETED
O15224,4,2026-04-12,C0679,P1123,S022,5,899,5,CARD,RETURNED
O15225,4,2024-04-02,C0978,P1182,S046,10,4999,25,CASH,PENDING
O15226,2,2024-02-15,C1105,P1110,S025,8,2999,5,CARD,PENDING
O15226,4,2026-02-13,C1576,P1022,S026,6,2999,,CARD,PENDING
O15226,5,2024-08-24,C1935,P1121,S047,7,899,15,UPI,RETURNED
O15226,1,2024-12-27,C0956,P1177,S037,6,1499,25,CASH,COMPLETED
O15227,2,2025-02-18,C0959,P1032,S012,2,199,5,CARD,COMPLETED
O15228,5,2025-08-03,C0414,P1064,S002,9,9999,5,UPI,RETURNED
O15228,1,2025-04-30,C0969,P1141,S009,9,1499,NA,UPI,CANCELLED
O15228,4,2025-02-12,C0316,P1155,S038,7,99,15,NETBANKING,CANCELLED
O15228,1,2026-05-05,C1682,P1103,S024,6,1499,5,NETBANKING,PENDING
O15229,2,2026-01-10,C1718,P1159,S021,5,2999,25,NETBANKING,COMPLETED
O15230,3,2025-07-04,C1767,P1041,S027,7,99,,CARD,RETURNED
O15230,4,2024-07-17,C1468,P1104,S033,8,19999,20,UPI,CANCELLED
O15231,2,2024-04-26,C1761,P1116,S021,2,199,10,CARD,PENDING
O15231,4,2026-12-29,C1593,P1070,S028,2,9999,10,CASH,RETURNED
O15231,1,2025-03-17,C0409,P1099,S007,10,9999,-5,CASH,PENDING
O15232,2,2026-10-12,C1051,P1165,S041,5,199,15,CARD,RETURNED
O15233,3,2024-01-21,C0660,P1016,S043,9,2999,15,CASH,CANCELLED
O15233,5,2024-06-12,C1223,P1108,S018,6,9999,10,CARD,COMPLETED
O15233,5,2024-02-22,C0015,P1188,S005,10,9999,10,UPI,COMPLETED
O15233,2,2026-12-19,C1162,P1086,S034,5,4999,15,CASH,PENDING
O15233,2,2025-06-05,C0573,P1035,S026,1,899,10,NETBANKING,COMPLETED
O15233,4,2026-01-16,C0552,P1131,S035,6,899,5,CASH,COMPLETED
O15234,1,2024-01-02,C1851,P1080,S034,8,2999,20,NETBANKING,CANCELLED
O15234,4,2025-03-13,C1134,P1099,S041,3,4999,20,UPI,RETURNED
O15234,4,2026-10-13,C0689,P1034,S025,5,499,15,UPI,COMPLETED
O15234,2,2026-01-05,C0786,P1037,S037,9,499,10,CASH,RETURNED
O15234,3,2026-05-24,C0311,P1130,S034,8,4999,5,CRD,CANCELLED
O15234,2,2025-04-23,C0678,P1161,S044,2,199,25,CARD,RETURNED
O15235,5,2025-09-21,C0186,P1030,S012,3,2999,0,UPI,COMPLETED
O15235,1,2026-11-12,C0257,P1122,S028,10,4999,,CASH,RETURNED
O15235,2,2024-12-30,C1684,P1107,S049,9,899,-5,UPI,CANCELLED
O15236,1,2025-11-11,C0162,P1032,S046,3,2999,,NETBANKING,CANCELLED
O15236,4,2024-01-17,C0272,P1199,S002,8,4999,0,UPI,PENDING
O15237,5,2026-03-11,C0097,P1008,S010,8,49,20,UPI,CANCELLED
O15237,2,2024-01-11,C0764,P1024,S032,1,899,10,CASH,CANCELLED
O15237,2,2024-10-17,C0315,P1039,S032,3,49,10,CARD,RETURNED
O15237,5,2024-08-16,C0436,P1100,S031,2,499,NA,CARD,CANCELLED
O15237,3,2025-03-09,C1610,P1109,S049,7,1499,-5,UPI,CANCELLED
O15237,2,2024-08-18,C1671,P1068,S006,7,4999,25,UPI,COMPLETED
O15238,1,2026-11-02,C1168,P1022,S018,7,9999,15,CASH,RETURNED
O15238,3,2024-06-26,C1245,P1028,S046,9,49,5,UPI,COMPLETED
O15238,1,2025-01-15,C1376,P1118,S003,5,1499,0,CASH,RETURNED
O15238,2,2026-01-31,C1299,P1137,S033,2,499,5,CARD,COMPLETED
O15239,4,2024-01-09,C1097,P1015,S028,7,4999,5,CARD,CANCELLED
O15240,1,2025-04-15,C1882,P1173,S042,5,49,25,NETBANKING,CANCELLED
O15241,3,2025-08-13,C0450,P1159,S036,2,199,25,CARD,PENDING
O15241,2,2025-04-14,C1895,P1181,S048,10,19999,25,CARD,PENDING
O15242,1,2024-12-12,C1885,P1114,S045,3,899,25,UPI,CANCELLED
O15242,2,2025-01-19,C1437,P1147,S012,9,49,10,NETBANKING,PENDING
O15242,2,2024-08-27,C0774,P1160,S048,7,9999,5,UPI,RETURNED
O15242,4,2026-02-04,C0389,P1182,S024,9,49,0,UPI,CANCELLED
O15242,3,2025-05-13,C0235,P1148,S013,9,99,25,NETBANKING,PENDING
O15242,4,2024-03-21,C1703,P1023,S009,2,9999,5,NETBANKING,COMPLETED
O15242,4,2026-08-21,C1661,P1189,S015,7,49,15,UPI,RETURNED
O15243,3,2026-01-06,C0156,P1141,S028,3,199,25,CASH,CANCELLED
O15243,2,2026-09-27,C0739,P1153,S008,7,899,20,UPI,PENDING
O15244,4,2024-03-28,C1312,P1084,S013,8,49,0,UPI,PENDING
O15244,3,2024-05-01,C1699,P1086,S049,7,499,25,UPI,COMPLETED
O15244,3,2024-10-11,C1140,P1195,S017,3,199,NA,CARD,CANCELLED
O15245,5,2025-08-23,C1832,P1105,S009,2,199,5,NETBANKING,PENDING
O15246,1,2026-07-30,C1059,P1162,S011,3,9999,0,CASH,COMPLETED
O15246,5,2026-05-08,C1704,P1178,S031,7,4999,5,CARD,CANCELLED
O15246,3,2024-08-31,C1974,P1084,S033,1,49,20,CARD,CANCELLED
O15246,2,2024-02-20,C1845,P1160,S013,5,9999,10,CARD,COMPLETED
O15246,5,2025-09-30,C1438,P1066,S010,9,9999,-5,,CANCELLED
O15247,2,2024-12-17,C1861,P1040,S035,3,1499,10,UPI,RETURNED
O15247,4,2025-08-19,C1349,P1126,S017,3,4999,,NETBANKING,PENDING
O15248,1,2025-04-30,C0166,P1175,S010,7,9999,20,CASH,RETURNED
O15248,4,2025-05-22,C1709,P1160,S039,1,4999,20,,PENDING
O15248,4,2024-10-10,C0066,P1142,S032,8,4999,20,NETBANKING,PENDING
O15248,2,2026-08-27,C0725,P1127,S030,5,2999,15,CASH,CANCELLED
O15248,5,2024-08-04,C1156,P1009,S046,3,9999,15,CARD,CANCELLED
O15248,2,2024-01-20,C0571,P1197,S011,2,4999,15,CARD,COMPLETED
O15248,2,2024-05-08,C0328,P1046,S009,1,9999,15,UPI,COMPLETED
O15249,2,2024-11-21,C0627,P1026,S032,7,899,5,UPI,COMPLETED
O15249,2,2026-04-08,C0100,P1123,S014,2,4999,10,NETBANKING,CANCELLED
O15249,2,2026-12-09,C1210,P1022,S029,7,49,15,CARD,PENDING
O15249,5,2025-09-05,C1557,P1093,S012,3,199,10,NETBANKING,RETURNED
O15249,5,2026-07-08,C1517,P1120,S029,9,899,20,CARD,COMPLETED
O15249,3,2026-07-11,C0321,P1178,S015,9,9999,NA,NETBANKING,RETURNED
O15249,1,2025-01-16,C1911,P1154,S047,4,499,25,CASH,PENDING
O15249,1,2024-08-22,C0343,P1089,S022,6,9999,-5,NETBANKING,RETURNED
