STORE_ID,STORE_NAME,REGION,CITY,STATE,COUNTRY,OPEN_DATE,STATUS
S15530,Store_15530,,Jaipur,,India,2022-02-19,RENOVATION
,Store_15531,SOUTH,Mumbai,KA,India,,OPEN
S15532,,WEST,Chennai,MH,India,,CLOSED
,,WEST,Jaipur,MP,India,2021-12-26,CLOSED
,Store_15534,,Delhi,RJ,India,2022-01-30,OPEN
S15535,Store_15535,CENTRAL,Hyderabad,,India,2025-09-20,
S15536,Store_15536,,Hyderabad,TN,,2024-03-23,CLOSED
S15537,Store_15537,WEST,Pune,,India,2023-07-14,
S15538,Store_15538,NORTH,Delhi,,India,2025-04-03,
S15539,Store_15539,,Hyderabad,DL,,2024-08-02,OPEN
S15540,,CENTRAL,,KA,India,2023-03-27,CLOSED
S15541,Store_15541,,Indore,TN,India,2022-06-01,
,Store_15542,NORTH,Delhi,TS,India,,OPEN
S15543,Store_15543,WEST,Bengaluru,,India,,CLOSED
S15544,Store_15544,,Mumbai,MP,India,,RENOVATION
S15545,Store_15545,NORTH,Indore,,,2025-05-04,OPEN
S15546,Store_15546,WEST,,KA,India,,OPEN
S15547,Store_15547,SOUTH,,,India,2025-05-02,CLOSED
S15548,Store_15548,WEST,Mumbai,,India,2023-03-02,
,Store_15549,WEST,Hyderabad,RJ,,2022-06-27,OPEN
S15550,,SOUTH,Bengaluru,TS,,2023-11-06,OPEN
S15551,,SOUTH,Pune,WB,India,2022-09-19,
S15552,Store_15552,CENTRAL,Jaipur,,India,,OPEN
,,WEST,Chennai,MH,India,2022-07-13,OPEN
S15554,,CENTRAL,Pune,WB,,2025-11-20,OPEN
S15555,,CENTRAL,Delhi,WB,,2021-02-19,RENOVATION
,Store_15556,SOUTH,Bengaluru,TS,India,2023-03-03,
,Store_15557,SOUTH,Jaipur,MP,,2025-02-20,CLOSED
S15558,Store_15558,EAST,,KL,India,2023-03-14,
S15559,Store_15559,,Pune,,India,2025-03-12,CLOSED
S15560,,,Jaipur,WB,India,2023-12-27,OPEN
,Store_15561,NORTH,Bengaluru,RJ,,2021-10-14,OPEN
S15562,Store_15562,WEST,Pune,RJ,,,OPEN
,Store_15563,EAST,Hyderabad,WB,,2022-08-28,OPEN
S15564,Store_15564,,,TN,India,2022-06-09,OPEN
S15565,Store_15565,EAST,Indore,,,2021-02-14,RENOVATION
S15566,Store_15566,SOUTH,,MH,India,2021-12-20,
,Store_15567,SOUTH,,DL,India,2024-08-22,OPEN
S15568,Store_15568,WEST,Indore,TS,India,,
S15569,Store_15569,SOUTH,Bengaluru,RJ,,2021-10-29,
S15570,Store_15570,NORTH,,,India,2025-02-15,RENOVATION
,Store_15571,EAST,Chennai,DL,India,2023-06-29,
,Store_15572,CENTRAL,Indore,,India,2022-05-03,OPEN
S15573,Store_15573,EAST,Hyderabad,DL,,,RENOVATION
S15574,,CENTRAL,Kochi,,India,2022-07-13,OPEN
S15575,,EAST,Indore,WB,India,2025-04-02,
S15576,Store_15576,EAST,Kolkata,TN,India,,
S15577,Store_15577,,Bengaluru,MH,India,2024-11-18,
S15578,Store_15578,NORTH,Kochi,,India,,OPEN
S15579,,EAST,Hyderabad,TS,,2023-03-26,CLOSED
S15580,,SOUTH,Pune,MP,India,2021-12-26,
,Store_15581,,Kolkata,WB,India,2022-12-04,RENOVATION
S15582,Store_15582,CENTRAL,,DL,India,,OPEN
S15583,Store_15583,EAST,Chennai,KA,India,,
S15584,Store_15584,EAST,Jaipur,WB,,,OPEN
,,NORTH,Jaipur,DL,India,2023-06-13,RENOVATION
S15586,Store_15586,,,DL,India,2022-06-22,CLOSED
S15587,Store_15587,WEST,,MH,,2024-04-10,OPEN
S15588,Store_15588,,,RJ,India,2025-09-27,CLOSED
S15589,,WEST,Pune,,India,2021-03-28,OPEN
S15590,,CENTRAL,Mumbai,MP,India,2021-04-14,
S15591,,,Mumbai,MP,India,2023-05-16,RENOVATION
,Store_15592,CENTRAL,Pune,KA,India,,OPEN
S15593,Store_15593,WEST,Kochi,KL,India,,
,Store_15594,WEST,Hyderabad,RJ,India,,RENOVATION
S15595,Store_15595,,,RJ,India,2021-11-26,CLOSED
S15596,Store_15596,,Kochi,,India,2023-07-30,CLOSED
S15597,Store_15597,,Pune,WB,India,2021-09-30,
S15598,Store_15598,,Bengaluru,RJ,India,2023-11-23,
S15599,,SOUTH,Pune,WB,India,,OPEN
S15600,,,Bengaluru,TN,India,2025-10-18,RENOVATION
S15601,Store_15601,EAST,Mumbai,,India,2024-11-01,
S15602,Store_15602,WEST,,MH,India,2026-01-12,
S15603,Store_15603,CENTRAL,Kolkata,TN,India,,
S15604,,SOUTH,Mumbai,,India,2022-09-02,OPEN
S15605,,WEST,Hyderabad,,India,2023-07-29,CLOSED
,Store_15606,,Kolkata,KL,India,2024-05-06,OPEN
,Store_15607,WEST,Kochi,,India,2024-12-18,OPEN
S15608,,EAST,Jaipur,TN,,2021-10-24,OPEN
S15609,Store_15609,CENTRAL,,TN,India,2024-11-29,
,,SOUTH,Delhi,MH,India,2021-05-24,CLOSED
S15611,Store_15611,,Hyderabad,KL,India,2025-04-26,
S15612,Store_15612,NORTH,Kolkata,,India,,RENOVATION
S15613,Store_15613,EAST,Hyderabad,RJ,,2021-09-04,
,Store_15614,NORTH,,KA,India,2021-07-16,RENOVATION
,Store_15615,,Delhi,MH,India,2025-01-05,RENOVATION
S15616,Store_15616,NORTH,,KA,India,,CLOSED
,Store_15617,SOUTH,Indore,WB,India,2021-03-15,
S15618,,NORTH,Jaipur,,India,2022-11-29,OPEN
S15619,Store_15619,,Kolkata,,India,2022-01-29,OPEN
S15620,,SOUTH,,KA,India,2024-09-23,OPEN
S15621,Store_15621,,Jaipur,TN,India,2023-11-05,
,Store_15622,NORTH,Jaipur,KA,India,,CLOSED
S15623,Store_15623,,,WB,India,2021-07-30,CLOSED
S15624,Store_15624,WEST,,WB,India,,RENOVATION
S15625,,,Delhi,KL,India,2025-03-03,CLOSED
,Store_15626,NORTH,Chennai,MH,,2023-01-09,RENOVATION
S15627,,CENTRAL,Bengaluru,WB,,2025-08-09,RENOVATION
,Store_15628,,Pune,KL,India,2022-12-21,CLOSED
S15629,,,Chennai,MH,India,2021-06-14,OPEN
S15630,Store_15630,,Kochi,TS,,2022-03-04,RENOVATION
S15631,Store_15631,CENTRAL,,KL,India,,OPEN
,Store_15632,WEST,Chennai,,India,2024-02-13,RENOVATION
S15633,Store_15633,,Bengaluru,MH,,2025-08-01,OPEN
,Store_15634,SOUTH,Delhi,TN,,2021-02-19,OPEN
S15635,Store_15635,SOUTH,Kolkata,MH,India,,
S15636,Store_15636,EAST,Kochi,WB,,2023-04-22,
S15637,Store_15637,,,RJ,India,2023-11-28,CLOSED
S15638,Store_15638,EAST,,WB,,2023-07-12,OPEN
S15639,Store_15639,WEST,Bengaluru,TS,,2023-08-07,
S15640,Store_15640,,Kolkata,TN,India,,CLOSED
S15641,Store_15641,CENTRAL,Jaipur,KL,,,RENOVATION
S15642,Store_15642,EAST,,MH,India,2026-01-12,
S15643,Store_15643,,,WB,India,2021-02-21,RENOVATION
S15644,Store_15644,SOUTH,Chennai,,India,2022-11-09,
S15645,,CENTRAL,,KL,India,2021-11-19,CLOSED
,Store_15646,CENTRAL,,MP,India,2021-02-15,RENOVATION
S15647,,EAST,Indore,RJ,,2025-01-16,CLOSED
S15648,Store_15648,WEST,Delhi,,India,2024-08-10,
S15649,,NORTH,Indore,MH,India,2025-04-07,
,Store_15650,SOUTH,Chennai,TN,India,2024-07-22,
S15651,,NORTH,,TN,India,2022-11-14,CLOSED
S15652,Store_15652,NORTH,,MP,India,2025-09-23,
,Store_15653,EAST,Indore,DL,India,2022-06-27,
S15654,Store_15654,,,WB,India,2024-09-20,CLOSED
S15655,Store_15655,,Chennai,DL,,2024-08-08,RENOVATION
S15656,Store_15656,NORTH,Pune,,India,,CLOSED
S15657,,WEST,Chennai,,India,2022-08-26,CLOSED
S15658,Store_15658,,Kolkata,MP,India,,OPEN
,Store_15659,,Jaipur,KA,India,2025-02-26,RENOVATION
S15660,,SOUTH,Mumbai,KA,India,2024-06-20,
S15661,Store_15661,,Delhi,,India,2023-06-16,RENOVATION
,Store_15662,SOUTH,Pune,DL,,2024-06-22,OPEN
S15663,Store_15663,,Mumbai,MP,,2021-07-13,CLOSED
S15664,,,Chennai,MH,India,2021-09-18,OPEN
S15665,Store_15665,SOUTH,Hyderabad,RJ,,,OPEN
S15666,Store_15666,EAST,,MH,,2022-01-27,CLOSED
S15667,,NORTH,,TN,India,2022-02-11,OPEN
S15668,Store_15668,EAST,Mumbai,,,2025-07-23,OPEN
S15669,,CENTRAL,,TS,India,2025-01-18,OPEN
S15670,Store_15670,,Indore,TN,,2023-01-08,CLOSED
S15671,Store_15671,,Bengaluru,TS,India,,OPEN
S15672,Store_15672,,,MH,India,2021-11-23,CLOSED
S15673,,WEST,Chennai,TN,India,2023-04-09,
S15674,Store_15674,SOUTH,,KA,India,,RENOVATION
S15675,Store_15675,WEST,Kochi,,India,,CLOSED
S15676,Store_15676,,Kochi,WB,,2022-03-30,OPEN
,Store_15677,NORTH,Pune,WB,India,2025-09-13,
S15678,Store_15678,WEST,Bengaluru,KA,India,,
S15679,Store_15679,WEST,Chennai,KA,,2023-06-18,
,Store_15680,WEST,Kolkata,MH,,2025-09-17,RENOVATION
S15681,Store_15681,,,WB,India,2021-06-28,RENOVATION
,Store_15682,,Hyderabad,KA,India,2021-10-04,OPEN
,Store_15683,CENTRAL,Delhi,KA,India,,CLOSED
S15684,,SOUTH,,WB,India,2024-04-01,CLOSED
S15685,Store_15685,NORTH,Pune,,,2024-03-22,OPEN
S15686,,,Chennai,RJ,India,2021-04-07,OPEN
S15687,Store_15687,,Delhi,TS,,2024-11-17,CLOSED
,Store_15688,,Bengaluru,MH,India,2022-05-24,OPEN
S15689,Store_15689,WEST,Pune,,India,,OPEN
S15690,,SOUTH,Jaipur,KL,India,,RENOVATION
S15691,,CENTRAL,Kochi,,India,2025-03-28,CLOSED
S15692,Store_15692,CENTRAL,,MH,India,,CLOSED
S15693,Store_15693,EAST,Jaipur,WB,,,RENOVATION
S15694,Store_15694,SOUTH,,KL,,2021-11-22,OPEN
S15695,Store_15695,SOUTH,,KL,India,,CLOSED
,Store_15696,,Hyderabad,KA,India,2025-07-10,CLOSED
S15697,,WEST,Delhi,KL,,2025-07-25,RENOVATION
S15698,Store_15698,WEST,Jaipur,,India,2022-09-30,
S15699,Store_15699,WEST,,DL,India,2021-06-16,
,Store_15700,WEST,Delhi,TN,India,2022-12-13,
S15701,Store_15701,EAST,Indore,KA,,,CLOSED
S15702,Store_15702,,Chennai,WB,,2024-02-03,CLOSED
S15703,Store_15703,NORTH,Chennai,,India,,RENOVATION
S15704,Store_15704,NORTH,Chennai,WB,,,OPEN
S15705,,,Kochi,DL,India,2025-04-23,OPEN
S15706,Store_15706,,Kochi,WB,,2023-10-18,RENOVATION
S15707,,EAST,Delhi,,India,2022-11-11,OPEN
S15708,Store_15708,CENTRAL,Mumbai,MP,,2025-05-25,
S15709,,EAST,Hyderabad,TN,India,2021-05-20,
S15710,Store_15710,,Bengaluru,TS,India,,CLOSED
S15711,,NORTH,Kolkata,,India,2023-04-08,OPEN
S15712,Store_15712,WEST,,,India,2022-10-08,OPEN
,Store_15713,SOUTH,Indore,KA,India,2023-06-05,
S15714,,,Kolkata,DL,India,2021-11-08,RENOVATION
S15715,Store_15715,,Jaipur,KA,India,,CLOSED
S15716,Store_15716,CENTRAL,,,India,2024-12-08,CLOSED
S15717,Store_15717,EAST,Delhi,,India,,OPEN
S15718,Store_15718,,Kochi,DL,India,2022-05-07,
S15719,,SOUTH,Mumbai,MH,India,,CLOSED
,Store_15720,,Chennai,DL,India,2025-10-11,RENOVATION
S15721,Store_15721,,,MH,India,2022-04-25,CLOSED
S15722,,,Pune,MP,India,2022-05-10,RENOVATION
S15723,,WEST,,KA,India,2025-03-20,RENOVATION
,Store_15724,CENTRAL,Kolkata,WB,India,,OPEN
S15725,,CENTRAL,Delhi,WB,India,,OPEN
S15726,,NORTH,Pune,KL,,2022-10-01,OPEN
S15727,,SOUTH,Pune,TN,India,,CLOSED
S15728,Store_15728,WEST,,WB,India,2023-06-09,
S15729,Store_15729,NORTH,,,India,2021-03-02,OPEN
S15730,Store_15730,SOUTH,Hyderabad,,,2022-01-25,RENOVATION
,Store_15731,SOUTH,Kochi,WB,India,2025-07-12,
S15732,Store_15732,NORTH,Hyderabad,,,2025-04-03,OPEN
S15733,Store_15733,WEST,Jaipur,,India,2024-02-01,
S15734,Store_15734,EAST,,TN,India,2022-10-19,
S15735,Store_15735,EAST,,MH,India,,OPEN
S15736,,CENTRAL,Hyderabad,RJ,,2025-12-05,CLOSED
S15737,,,Bengaluru,MH,India,2023-06-06,OPEN
S15738,Store_15738,,Kolkata,RJ,,2021-04-20,RENOVATION
S15739,Store_15739,NORTH,,TN,India,,RENOVATION
,Store_15740,,Bengaluru,RJ,India,2022-12-17,RENOVATION
S15741,Store_15741,EAST,,KA,India,,OPEN
S15742,Store_15742,,Kolkata,,India,2025-12-06,RENOVATION
S15743,Store_15743,EAST,,,India,2025-06-25,OPEN
S15744,Store_15744,WEST,,MH,India,2023-08-22,
S15745,Store_15745,EAST,,MP,,2025-11-10,RENOVATION
,Store_15746,SOUTH,Mumbai,TN,,2021-04-03,RENOVATION
S15747,Store_15747,SOUTH,,,India,2025-03-06,OPEN
,Store_15748,NORTH,Indore,,India,2022-08-23,CLOSED
S15749,Store_15749,WEST,Bengaluru,,India,2025-05-04,
S15750,Store_15750,NORTH,Indore,DL,India,,
S15751,Store_15751,,Pune,TN,,2021-07-18,RENOVATION
S15752,Store_15752,WEST,Chennai,,,2023-05-17,OPEN
S15753,,CENTRAL,Kolkata,RJ,,2023-05-19,CLOSED
S15754,,,Jaipur,MH,India,2021-03-02,OPEN
S15755,Store_15755,SOUTH,Pune,KA,,2023-04-05,
S15756,Store_15756,,Mumbai,KL,India,2025-05-15,
,Store_15757,SOUTH,Hyderabad,KL,,2022-10-11,OPEN
,,WEST,Kolkata,MH,India,2025-08-28,OPEN
S15759,Store_15759,WEST,,DL,India,2021-04-20,
S15760,Store_15760,WEST,Delhi,TS,India,,
S15761,,WEST,,KL,India,2023-08-25,CLOSED
,Store_15762,EAST,Mumbai,MH,,2022-05-24,RENOVATION
S15763,Store_15763,EAST,,KA,India,,RENOVATION
S15764,,EAST,Chennai,,India,2023-07-14,RENOVATION
,Store_15765,EAST,Kochi,WB,,2025-03-21,CLOSED
S15766,Store_15766,,Delhi,,India,2023-08-31,CLOSED
S15767,,,Mumbai,TN,India,2021-05-16,CLOSED
S15768,,WEST,Pune,TN,India,2024-01-09,
S15769,Store_15769,SOUTH,Bengaluru,,,2021-11-23,RENOVATION
S15770,Store_15770,,Pune,WB,,2025-06-25,CLOSED
,Store_15771,NORTH,Bengaluru,KL,India,,RENOVATION
,Store_15772,CENTRAL,Kolkata,WB,India,2021-07-29,
S15773,,SOUTH,,MH,India,2023-12-15,OPEN
S15774,Store_15774,,Mumbai,,India,2025-08-20,RENOVATION
S15775,Store_15775,,,RJ,India,2024-06-22,CLOSED
S15776,Store_15776,WEST,,,India,2025-05-04,RENOVATION
S15777,Store_15777,,Bengaluru,TS,India,2026-02-01,
S15778,Store_15778,SOUTH,Pune,MH,,,RENOVATION
S15779,Store_15779,SOUTH,Kochi,WB,,2022-05-25,
S15780,Store_15780,EAST,Chennai,KL,,,CLOSED
,Store_15781,WEST,Pune,KL,India,,CLOSED
S15782,,,Chennai,MP,India,2022-02-23,CLOSED
S15783,Store_15783,SOUTH,Chennai,,India,2024-04-03,
,Store_15784,EAST,Mumbai,TN,India,,OPEN
S15785,Store_15785,EAST,Jaipur,KA,India,,
,Store_15786,,Pune,WB,India,2022-09-11,RENOVATION
,Store_15787,EAST,Kolkata,KL,India,,RENOVATION
,Store_15788,SOUTH,Hyderabad,KA,India,2025-09-02,
S15789,,NORTH,,MP,India,2023-06-12,RENOVATION
S15790,Store_15790,EAST,,KA,India,2021-03-07,
,Store_15791,SOUTH,Jaipur,TS,India,,OPEN
S15792,Store_15792,SOUTH,Kolkata,DL,,2024-05-17,
S15793,,NORTH,Indore,TS,,2021-04-12,OPEN
S15794,Store_15794,,Kolkata,MP,India,,OPEN
S15795,,EAST,Kolkata,,India,2024-07-28,RENOVATION
S15796,,WEST,Chennai,,India,2023-12-12,RENOVATION
S15797,Store_15797,WEST,Hyderabad,,India,,CLOSED
S15798,,NORTH,Mumbai,TS,,2025-10-14,RENOVATION
S15799,,CENTRAL,Hyderabad,WB,,2025-07-22,RENOVATION
S15800,Store_15800,,,RJ,India,2022-09-20,RENOVATION
S15801,,EAST,,MH,India,2021-09-22,RENOVATION
S15802,Store_15802,SOUTH,Jaipur,,India,2024-11-02,
,Store_15803,SOUTH,Hyderabad,MH,,2025-05-31,OPEN
,Store_15804,WEST,Hyderabad,,India,2024-11-02,OPEN
S15805,,WEST,,WB,India,2025-01-13,RENOVATION
S15806,Store_15806,NORTH,,,India,2021-10-05,RENOVATION
S15807,Store_15807,WEST,Bengaluru,WB,,2021-05-12,
S15808,Store_15808,NORTH,Chennai,,India,,CLOSED
S15809,Store_15809,SOUTH,Delhi,RJ,India,,
S15810,Store_15810,CENTRAL,,TN,India,,OPEN
S15811,,,Mumbai,MH,India,2021-06-30,CLOSED
S15812,,EAST,Delhi,KL,,2024-12-21,CLOSED
,Store_15813,WEST,Delhi,WB,India,,OPEN
S15814,Store_15814,CENTRAL,,,India,2021-09-25,RENOVATION
,,NORTH,Pune,TN,India,2024-08-16,CLOSED
S15816,Store_15816,,Indore,TN,India,,OPEN
,Store_15817,WEST,Kochi,MH,India,,OPEN
S15818,,EAST,Kochi,,India,2025-10-31,OPEN
,Store_15819,EAST,,MP,India,2022-04-26,RENOVATION
S15820,Store_15820,,Indore,RJ,,2025-12-05,OPEN
S15821,Store_15821,CENTRAL,,TN,India,,CLOSED
S15822,,SOUTH,Bengaluru,TN,India,2025-03-30,
S15823,,NORTH,Kolkata,TS,India,,OPEN
,Store_15824,NORTH,,KL,India,2025-02-17,CLOSED
,Store_15825,SOUTH,,TN,India,2025-11-20,OPEN
S15826,Store_15826,WEST,,,India,2025-11-20,OPEN
S15827,Store_15827,CENTRAL,Delhi,,India,,RENOVATION
S15828,Store_15828,SOUTH,Hyderabad,KA,,2022-02-26,
,Store_15829,CENTRAL,Kolkata,TS,,2023-09-28,OPEN
S15830,Store_15830,SOUTH,Jaipur,,India,,CLOSED
S15831,Store_15831,SOUTH,,KL,,2021-06-11,RENOVATION
S15832,Store_15832,CENTRAL,,TN,,2026-01-25,OPEN
S15833,Store_15833,,Indore,KA,India,2025-08-06,
S15834,Store_15834,,Bengaluru,DL,,2022-09-26,OPEN
S15835,,EAST,,MP,India,2023-06-27,CLOSED
S15836,,WEST,Kolkata,TS,India,2022-04-27,
S15837,Store_15837,,Bengaluru,DL,India,,OPEN
S15838,,CENTRAL,Pune,KL,,2026-01-09,OPEN
S15839,Store_15839,NORTH,,RJ,,2025-12-17,OPEN
S15840,Store_15840,,Delhi,,India,2021-09-14,RENOVATION
,Store_15841,EAST,Bengaluru,,India,2025-09-08,OPEN
,Store_15842,SOUTH,Jaipur,RJ,,2023-03-03,OPEN
S15843,Store_15843,NORTH,Delhi,WB,,,RENOVATION
S15844,,CENTRAL,Delhi,DL,India,,CLOSED
S15845,Store_15845,EAST,,TN,,2022-01-02,OPEN
S15846,Store_15846,,Kolkata,TN,,2023-09-19,OPEN
S15847,Store_15847,,Mumbai,TN,India,2024-11-30,
S15848,Store_15848,WEST,Hyderabad,,India,2022-09-02,
S15849,,EAST,Mumbai,TS,India,,OPEN
,Store_15850,NORTH,Kochi,TN,,2022-12-30,OPEN
S15851,Store_15851,,Mumbai,TN,India,2024-04-13,
S15852,Store_15852,EAST,,MH,India,,CLOSED
S15853,,SOUTH,Mumbai,TN,,2022-09-17,RENOVATION
S15854,Store_15854,EAST,Kolkata,,,2025-01-25,OPEN
S15855,Store_15855,EAST,Kolkata,TN,,2025-11-11,
S15856,Store_15856,EAST,,DL,India,,CLOSED
S15857,Store_15857,,,RJ,India,2023-05-21,OPEN
S15858,Store_15858,,Bengaluru,TS,,2025-01-11,RENOVATION
S15859,Store_15859,WEST,Indore,WB,India,,
S15860,Store_15860,CENTRAL,,DL,India,,OPEN
S15861,Store_15861,,,WB,India,2024-03-29,CLOSED
S15862,,WEST,Bengaluru,TN,India,2023-06-12,
S15863,,WEST,Kolkata,WB,India,,CLOSED
S15864,Store_15864,WEST,Bengaluru,,India,2026-01-04,
S15865,,SOUTH,Bengaluru,TN,India,,RENOVATION
S15866,Store_15866,CENTRAL,Bengaluru,,,2022-12-05,OPEN
,Store_15867,,Hyderabad,RJ,India,2025-04-14,OPEN
S15868,Store_15868,EAST,Hyderabad,TN,India,,
,Store_15869,CENTRAL,Pune,RJ,India,2025-12-02,
S15870,,WEST,,MP,India,2021-03-31,CLOSED
S15871,Store_15871,,Bengaluru,TN,India,2025-02-26,
S15872,Store_15872,,,MP,India,2025-05-15,RENOVATION
S15873,Store_15873,CENTRAL,Pune,MH,India,,
S15874,Store_15874,NORTH,Hyderabad,,India,2023-10-15,
S15875,,CENTRAL,Mumbai,RJ,,2024-01-10,CLOSED
,Store_15876,,Mumbai,MH,India,2025-01-13,RENOVATION
S15877,,,Pune,DL,India,2023-09-14,CLOSED
S15878,,CENTRAL,Kochi,MH,India,2022-03-13,
S15879,Store_15879,SOUTH,Chennai,KL,,,CLOSED
S15880,,CENTRAL,Chennai,MH,India,,CLOSED
S15881,Store_15881,,Mumbai,TN,,2023-08-16,RENOVATION
,Store_15882,WEST,Jaipur,DL,India,2022-12-30,
,Store_15883,CENTRAL,Kochi,WB,India,,CLOSED
S15884,Store_15884,,Pune,DL,,2021-04-14,OPEN
,Store_15885,EAST,Jaipur,DL,India,,OPEN
S15886,,WEST,Mumbai,KL,India,,OPEN
S15887,,CENTRAL,Indore,KA,India,,OPEN
S15888,Store_15888,CENTRAL,Hyderabad,,India,,RENOVATION
S15889,Store_15889,CENTRAL,,MP,India,2022-07-27,
,,SOUTH,Kochi,MH,India,2021-07-10,CLOSED
,Store_15891,NORTH,,DL,India,2022-09-14,OPEN
S15892,,CENTRAL,Delhi,MP,India,,RENOVATION
S15893,Store_15893,NORTH,Mumbai,KL,,2024-06-05,
S15894,Store_15894,CENTRAL,,RJ,,2022-10-09,RENOVATION
S15895,Store_15895,,Jaipur,,India,2024-01-10,RENOVATION
,,SOUTH,Indore,RJ,India,2023-10-08,RENOVATION
,Store_15897,NORTH,Hyderabad,KL,,2025-01-05,CLOSED
S15898,,SOUTH,,RJ,India,2021-09-18,CLOSED
S15899,Store_15899,CENTRAL,Mumbai,DL,,,OPEN
S15900,Store_15900,SOUTH,Delhi,MP,,,RENOVATION
S15901,,CENTRAL,,KL,India,2026-01-13,CLOSED
S15902,,EAST,Hyderabad,TS,India,2024-08-07,
S15903,Store_15903,,Chennai,KL,,2023-07-21,OPEN
S15904,Store_15904,,Delhi,,India,2023-10-26,RENOVATION
S15905,,NORTH,Jaipur,,India,2021-09-15,OPEN
,Store_15906,WEST,,MH,India,2024-10-27,CLOSED
,Store_15907,SOUTH,Kochi,DL,India,,OPEN
S15908,Store_15908,SOUTH,Mumbai,TS,,,OPEN
,Store_15909,WEST,Mumbai,TN,India,,OPEN
S15910,Store_15910,WEST,,DL,,2023-07-25,CLOSED
S15911,Store_15911,NORTH,,RJ,India,,OPEN
S15912,Store_15912,CENTRAL,Pune,TS,,,OPEN
S15913,Store_15913,,Hyderabad,,India,2021-09-29,RENOVATION
,Store_15914,WEST,,TS,India,2025-12-23,CLOSED
,Store_15915,NORTH,Indore,KL,India,2021-11-09,
S15916,Store_15916,CENTRAL,Hyderabad,WB,India,,
,Store_15917,CENTRAL,Pune,RJ,India,2024-12-28,
S15918,,WEST,Jaipur,TN,India,,RENOVATION
S15919,,WEST,Bengaluru,TN,India,,CLOSED
S15920,,NORTH,,KL,India,2024-11-07,RENOVATION
S15921,Store_15921,NORTH,Chennai,RJ,,2022-01-22,
S15922,,SOUTH,Indore,DL,,2022-02-21,OPEN
S15923,Store_15923,WEST,,,India,2025-11-25,RENOVATION
S15924,,NORTH,Delhi,KL,India,,RENOVATION
S15925,,,Delhi,MH,India,2024-03-24,OPEN
S15926,Store_15926,WEST,,TS,,2024-12-24,RENOVATION
,,EAST,Pune,KA,India,2024-10-25,RENOVATION
S15928,Store_15928,,Chennai,TS,,2021-09-06,CLOSED
S15929,,EAST,Delhi,TS,India,,OPEN
,Store_15930,CENTRAL,Delhi,DL,India,,CLOSED
S15931,Store_15931,CENTRAL,,,India,2021-08-04,RENOVATION
S15932,,CENTRAL,Mumbai,WB,,2022-10-26,RENOVATION
S15933,Store_15933,EAST,,,India,2021-12-22,CLOSED
S15934,Store_15934,SOUTH,,RJ,,2025-12-05,OPEN
,Store_15935,SOUTH,Delhi,RJ,,2024-04-03,OPEN
,Store_15936,,Kochi,TS,India,2024-05-08,RENOVATION
S15937,,NORTH,Kochi,MP,India,,CLOSED
S15938,,CENTRAL,,DL,India,2024-01-07,CLOSED
S15939,,CENTRAL,Pune,KA,India,2025-01-07,
S15940,Store_15940,,Pune,TN,India,,OPEN
S15941,Store_15941,,Delhi,MP,India,,OPEN
S15942,,CENTRAL,Chennai,,India,2023-08-16,CLOSED
S15943,Store_15943,EAST,,WB,India,,RENOVATION
S15944,Store_15944,CENTRAL,,MP,India,,RENOVATION
S15945,,,Mumbai,WB,India,2023-05-01,OPEN
S15946,Store_15946,,Indore,KA,India,,CLOSED
S15947,Store_15947,,Kochi,,India,2026-01-07,RENOVATION
S15948,Store_15948,EAST,,MH,,2022-06-26,CLOSED
S15949,Store_15949,NORTH,Delhi,TS,,2025-07-19,
S15950,Store_15950,WEST,,TS,India,2023-12-24,
S15951,,WEST,Jaipur,MP,,2025-03-21,RENOVATION
,Store_15952,CENTRAL,Kochi,TS,India,2024-09-10,
,Store_15953,WEST,,TS,India,2022-08-11,CLOSED
,Store_15954,EAST,,DL,India,2021-11-07,RENOVATION
S15955,Store_15955,EAST,,TN,,2022-10-26,CLOSED
S15956,Store_15956,,Bengaluru,MH,India,2024-02-12,
S15957,,,Delhi,TS,India,2025-07-02,OPEN
S15958,Store_15958,EAST,,KL,,2021-05-22,CLOSED
S15959,Store_15959,,Kochi,,India,2023-08-27,OPEN
S15960,Store_15960,SOUTH,Chennai,RJ,India,,
,Store_15961,EAST,Kolkata,,India,2025-12-28,CLOSED
,Store_15962,NORTH,,WB,India,2022-11-03,CLOSED
S15963,Store_15963,NORTH,Kolkata,TS,,2023-05-26,
S15964,Store_15964,NORTH,Pune,MH,,2025-05-12,
S15965,,SOUTH,Kochi,,India,2024-11-29,OPEN
S15966,Store_15966,,Jaipur,TS,India,,CLOSED
S15967,Store_15967,,Pune,MP,India,,RENOVATION
,Store_15968,SOUTH,Indore,,India,2024-02-20,CLOSED
S15969,,WEST,Jaipur,,India,2025-05-28,OPEN
S15970,,EAST,Kochi,MH,India,2022-12-30,
,Store_15971,CENTRAL,Bengaluru,RJ,India,,RENOVATION
S15972,Store_15972,SOUTH,,WB,,2022-07-21,OPEN
S15973,Store_15973,CENTRAL,Bengaluru,,India,2023-09-06,
S15974,Store_15974,EAST,Jaipur,KA,,2025-03-24,
S15975,Store_15975,WEST,Kolkata,,India,2023-02-22,
S15976,Store_15976,NORTH,,,India,2025-02-05,RENOVATION
,Store_15977,SOUTH,Kolkata,DL,India,,CLOSED
S15978,Store_15978,,Bengaluru,MH,India,,RENOVATION
,Store_15979,EAST,Mumbai,KA,India,2025-02-03,
,Store_15980,SOUTH,Pune,MP,India,2025-01-17,
