PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUBCATEGORY,BRAND,UNIT_PRICE,STATUS,UPDATED_AT
P1156,Beverages_Product_3,Groceries,Beverages,Nike,41825.2,ACTIVE,2024-10-16 06:40:30.286983
P1052,Chairs_Product_164,Furniture,Chairs,Dell,322.17,INACTIVE,2023-06-07 14:40:16.286983
P1070,Womens_Product_152,Clothing,###,Dell,22488.7,ACTIVE,2023-08-19 12:37:06.286983
P1320,Chairs_Product_100,Furniture,Chairs,Nike,13308.55,INACTIVE,2025-06-02 13:06:04.286983
P1252,Womens_Product_45,Clothing,Womens,Puma,36875.12,ACTIVE,2023-10-22 19:54:09.286983
P1085,Mobiles_Product_54,Electronics,Mobiles,Puma,5580.04,INACTIVE,2026-01-17 09:37:39.286983
P1418,Accessories_Product_49,Electronics,Accessories,Zen,36871.9,ACTIVE,2023-03-22 04:41:33.286983
P1434,Womens_Product_126,Clothing,Womens,Zen,3865.37,INACTIVE,2024-12-01 15:44:44.286983
P1248,Fruits_Product_27,Groceries,Fruits,Ikea,1455.51,ACTIVE,2025-07-21 13:46:48.286983
P1483,Computers_Product_82,Electronics,Computers,Dell,5394.88,ACTIVE,2023-11-30 23:37:51.286983
P1165,Footwear_Product_174,Clothing,Footwear,SoundMax,22878.0,INACTIVE,2025-08-20 05:09:08.286983
P1119,Essentials_Product_151,Groceries,Essentials,Levi,43610.84,ACTIVE,2025-07-03 11:05:19.286983
P1203,Tables_Product_26,Furniture,Tables,Puma,46274.97,ACTIVE,2023-03-11 10:34:21.286983
P1293,Chairs_Product_109,Furniture,Chairs,Dell,775.2,ACTIVE,2023-06-20 21:20:05.286983
P1137,Mens_Product_163,Clothing,Mens,Nike,29864.97,ACTIVE,2024-08-22 04:48:02.286983
P1288,Beds_Product_14,Furniture,Beds,Dell,16669.46,INACTIVE,2024-04-28 06:51:55.286983
P1048,Accessories_Product_43,Electronics,Accessories,Nike,41833.76,INACTIVE,2023-02-21 03:37:24.286983
P1226,Mens_Product_174,Clothing,Mens,Logi,9451.43,INACTIVE,2025-04-19 12:54:50.286983
P1126,,Electronics,Computers,Levi,36173.02,BAD_STATUS,2023-02-23 06:58:24.286983
P1401,Accessories_Product_39,Electronics,Accessories,Logi,5480.46,INACTIVE,2024-08-01 09:18:03.286983
P1118,Footwear_Product_125,Clothing,Footwear,Logi,48986.59,ACTIVE,2025-04-15 18:01:50.286983
P1142,Fruits_Product_87,Groceries,Fruits,Levi,3176.85,ACTIVE,2023-05-16 22:29:25.286983
P1040,Womens_Product_143,Clothing,Womens,Levi,12163.67,INACTIVE,2025-09-16 18:02:49.286983
P1455,Essentials_Product_106,Groceries,Essentials,Levi,36266.57,ACTIVE,2023-10-20 05:04:26.286983
P1308,Essentials_Product_154,Groceries,Essentials,HP,8870.67,ACTIVE,2025-10-30 14:35:41.286983
P1195,Beverages_Product_197,Groceries,Beverages,Logi,33776.14,ACTIVE,2023-03-01 16:26:34.286983
P1433,Womens_Product_42,Clothing,Womens,Dell,47302.63,INACTIVE,2023-09-19 11:39:47.286983
P1023,Beds_Product_75,Furniture,Beds,Zen,38108.79,INACTIVE,2024-10-06 17:32:46.286983
P1268,Mens_Product_81,Clothing,Mens,Ikea,19950.4,INACTIVE,2024-06-01 19:34:01.286983
P1420,Fruits_Product_188,Groceries,Fruits,Puma,15375.01,INACTIVE,2025-08-02 08:45:31.286983
P1309,Mens_Product_167,Clothing,Mens,SoundMax,,INACTIVE,2025-03-09 03:06:24.286983
P1116,Computers_Product_182,Electronics,Computers,Puma,26369.43,ACTIVE,2023-09-08 23:56:26.286983
P1240,Mens_Product_61,Clothing,Mens,Ikea,10310.76,ACTIVE,2023-06-09 05:03:05.286983
P1019,Beds_Product_131,Furniture,Beds,Dell,34323.45,ACTIVE,2024-04-06 14:11:33.286983
P1279,Footwear_Product_128,Clothing,Footwear,Dell,43985.5,INACTIVE,2023-12-13 05:49:23.286983
P1084,Tables_Product_2,Furniture,Tables,Zen,34888.2,INACTIVE,2023-12-25 06:37:39.286983
P1007,Footwear_Product_53,Clothing,Footwear,Dell,42131.0,ACTIVE,2024-06-09 12:36:56.286983
P1183,Beds_Product_68,Furniture,Beds,Zen,33715.67,ACTIVE,2024-04-03 00:48:20.286983
P1065,Tables_Product_65,Furniture,Tables,Puma,25987.34,INACTIVE,2024-08-18 10:48:41.286983
P1331,Beverages_Product_98,Groceries,Beverages,HP,19044.95,ACTIVE,2026-01-09 11:21:08.286983
P1157,Mobiles_Product_69,Electronics,Mobiles,Logi,17110.44,INACTIVE,2024-06-04 15:59:00.286983
P1007,Computers_Product_55,Electronics,Computers,Logi,41612.25,INACTIVE,2024-07-04 14:17:25.286983
P1308,Beds_Product_169,Furniture,Beds,Levi,40673.05,INACTIVE,2023-10-26 13:13:05.286983
P1350,Essentials_Product_181,Groceries,Essentials,SoundMax,14334.5,INACTIVE,2025-10-14 09:58:29.286983
P1291,Fruits_Product_123,Groceries,Fruits,Levi,41001.54,INACTIVE,2024-12-26 07:10:56.286983
P1493,Essentials_Product_42,Groceries,Essentials,Dell,17636.59,ACTIVE,2025-11-06 06:58:23.286983
P1227,Beverages_Product_142,Groceries,Beverages,HP,,ACTIVE,2023-12-02 20:11:12.286983
P1425,Mens_Product_85,Clothing,Mens,Dell,27398.86,INACTIVE,2023-11-20 01:45:03.286983
P1357,Beds_Product_24,Furniture,Beds,Puma,17866.41,INACTIVE,2024-02-05 07:52:31.286983
P1240,Essentials_Product_28,Groceries,Essentials,Ikea,1761.81,ACTIVE,2023-12-30 06:29:55.286983
P1098,Essentials_Product_121,Groceries,Essentials,Puma,29155.93,INACTIVE,2024-09-21 18:35:49.286983
P1217,Mens_Product_3,Clothing,Mens,Levi,8151.67,ACTIVE,2025-12-12 19:10:28.286983
P1163,Tables_Product_30,Furniture,Tables,Puma,17225.98,INACTIVE,2024-03-25 17:07:33.286983
P1422,Beverages_Product_154,Groceries,Beverages,Logi,47829.81,INACTIVE,2025-02-26 23:44:17.286983
P1385,Essentials_Product_7,Groceries,Essentials,Logi,41621.97,INACTIVE,2025-10-07 15:37:20.286983
P1138,Fruits_Product_191,Groceries,Fruits,Puma,5471.69,ACTIVE,2025-11-30 04:43:25.286983
P1170,Mens_Product_1,Clothing,Mens,Puma,23557.19,ACTIVE,2025-09-01 02:57:47.286983
P1452,Mens_Product_144,Clothing,Mens,Dell,13574.62,INACTIVE,2023-02-16 06:49:00.286983
P1335,Computers_Product_101,Electronics,Computers,Zen,14892.07,INACTIVE,2024-01-14 17:51:09.286983
P1067,Essentials_Product_198,Groceries,Essentials,HP,41662.34,INACTIVE,2025-03-09 13:18:10.286983
P1450,Mobiles_Product_63,Electronics,Mobiles,Levi,35677.17,ACTIVE,2023-11-17 03:28:55.286983
P1244,Accessories_Product_56,Electronics,Accessories,HP,37211.08,ACTIVE,2024-01-24 04:19:42.286983
P1018,Womens_Product_94,Clothing,Womens,Logi,532.42,ACTIVE,2025-07-30 21:20:44.286983
P1389,Chairs_Product_135,Furniture,Chairs,Ikea,49532.29,INACTIVE,2024-12-31 20:23:04.286983
P1199,Womens_Product_127,Clothing,Womens,Zen,32339.44,INACTIVE,2023-09-24 04:53:33.286983
P1057,Fruits_Product_161,Groceries,Fruits,Logi,25293.98,ACTIVE,2024-06-07 02:14:25.286983
P1105,Beds_Product_112,Furniture,Beds,Levi,37280.94,INACTIVE,2025-09-27 03:56:43.286983
P1082,Chairs_Product_189,Furniture,Chairs,Zen,25272.42,INACTIVE,2023-08-03 05:44:56.286983
P1122,Womens_Product_191,Clothing,Womens,Ikea,20442.02,BAD_STATUS,2026-01-12 20:22:05.286983
P1291,Essentials_Product_34,Groceries,Essentials,SoundMax,8251.42,ACTIVE,2024-01-21 17:38:08.286983
P1190,Essentials_Product_29,Groceries,Essentials,Dell,2048.28,INACTIVE,2025-03-23 17:28:32.286983
P1048,Essentials_Product_2,Groceries,Essentials,SoundMax,19606.41,INACTIVE,2025-11-14 03:31:05.286983
P1278,Footwear_Product_193,Clothing,Footwear,SoundMax,48370.59,ACTIVE,2024-05-05 20:05:04.286983
P1102,Womens_Product_110,Clothing,Womens,Logi,17247.59,ACTIVE,2023-06-07 06:03:22.286983
P1273,Womens_Product_39,Clothing,Womens,HP,1204.46,INACTIVE,2024-05-25 03:57:53.286983
P1373,Womens_Product_12,Clothing,Womens,HP,4962.06,INACTIVE,2024-07-28 02:18:30.286983
P1086,Essentials_Product_180,Groceries,Essentials,HP,38730.68,ACTIVE,2023-05-04 02:15:15.286983
P1352,Computers_Product_141,Electronics,Computers,SoundMax,16253.64,INACTIVE,2024-04-02 06:35:32.286983
P1452,Essentials_Product_130,Groceries,Essentials,Dell,31432.24,ACTIVE,2023-03-26 08:45:37.286983
P1203,Tables_Product_112,Furniture,Tables,Ikea,32089.85,INACTIVE,2024-07-31 18:22:13.286983
P1020,,Electronics,Accessories,Zen,31125.88,ACTIVE,2026-01-22 14:15:40.286983
P1223,Chairs_Product_125,Furniture,Chairs,Logi,33438.51,INACTIVE,2023-04-18 19:32:14.286983
P1018,Womens_Product_65,Clothing,Womens,HP,9346.83,INACTIVE,2024-01-22 09:45:09.286983
P1281,Mens_Product_171,Clothing,Mens,Nike,42612.05,INACTIVE,2023-04-20 16:57:18.286983
P1156,Computers_Product_109,Electronics,Computers,Logi,47737.76,INACTIVE,2026-02-02 19:13:54.286983
P1210,Beverages_Product_24,Groceries,Beverages,Puma,12276.9,INACTIVE,2024-01-13 07:26:47.286983
P1125,Womens_Product_90,Clothing,Womens,Puma,11967.26,ACTIVE,2024-03-10 15:45:00.286983
P1481,Fruits_Product_75,Groceries,Fruits,Ikea,41426.78,ACTIVE,2024-03-23 23:55:58.286983
P1014,Womens_Product_5,Clothing,Womens,Nike,34532.11,ACTIVE,2024-04-29 04:56:02.286983
P1057,Mobiles_Product_40,Electronics,Mobiles,HP,34680.05,BAD_STATUS,2024-11-29 14:43:28.286983
P1476,Beverages_Product_112,Groceries,Beverages,Levi,,ACTIVE,2024-11-09 16:14:00.286983
P1443,Tables_Product_48,Furniture,Tables,HP,30810.14,ACTIVE,2025-06-15 15:06:55.286983
P1096,Mobiles_Product_100,Electronics,Mobiles,Levi,25346.41,ACTIVE,2023-11-12 22:37:36.286983
P1247,Fruits_Product_148,Groceries,Fruits,Logi,,ACTIVE,2023-12-27 13:51:41.286983
P1278,Tables_Product_78,Furniture,Tables,HP,49656.46,INACTIVE,2023-10-31 10:34:01.286983
P1325,Womens_Product_33,Clothing,Womens,Puma,872.96,ACTIVE,2024-02-17 04:17:43.286983
P1228,Accessories_Product_99,Electronics,Accessories,Levi,3284.1,INACTIVE,2024-07-22 04:53:35.286983
P1422,Tables_Product_57,Furniture,Tables,Logi,45686.6,INACTIVE,2023-10-29 02:53:55.286983
P1272,Beds_Product_143,Furniture,Beds,Levi,19568.93,INACTIVE,2024-07-27 12:35:10.286983
P1396,Chairs_Product_116,Furniture,###,SoundMax,18500.17,ACTIVE,2023-05-23 08:29:59.286983
P1403,Beverages_Product_185,Groceries,###,Ikea,36371.64,INACTIVE,2023-08-03 23:41:48.286983
P1075,Essentials_Product_36,Groceries,Essentials,Ikea,9621.68,INACTIVE,2025-03-01 17:11:04.286983
P1155,Footwear_Product_197,Clothing,Footwear,Zen,45378.36,ACTIVE,2023-10-14 06:07:57.286983
P1339,Beds_Product_12,Furniture,Beds,Ikea,27880.98,ACTIVE,2023-09-22 07:56:47.286983
P1245,Tables_Product_33,Furniture,Tables,HP,15610.81,ACTIVE,2024-08-28 18:46:26.286983
P1411,Footwear_Product_104,Clothing,Footwear,Logi,12946.28,INACTIVE,2023-06-16 20:10:21.286983
P1482,Computers_Product_196,Electronics,Computers,Nike,43335.32,INACTIVE,2023-03-22 18:58:42.286983
P1227,Chairs_Product_174,Furniture,Chairs,Puma,9708.95,INACTIVE,2024-09-28 09:56:33.286983
P1034,Tables_Product_176,Furniture,Tables,Nike,36118.94,ACTIVE,2024-08-05 15:36:57.286983
P1100,Footwear_Product_123,Clothing,Footwear,HP,49508.96,ACTIVE,2024-11-04 17:06:51.286983
P1459,Accessories_Product_108,Electronics,Accessories,Levi,41413.42,ACTIVE,2023-04-20 14:25:47.286983
P1031,Chairs_Product_52,Furniture,Chairs,Nike,37163.48,INACTIVE,2025-01-10 11:52:13.286983
P1130,Mobiles_Product_176,Electronics,Mobiles,Dell,41622.56,ACTIVE,2023-05-14 10:56:39.286983
P1422,Footwear_Product_22,Clothing,Footwear,Levi,25562.11,INACTIVE,2025-03-25 08:47:01.286983
P1425,Accessories_Product_190,Electronics,Accessories,SoundMax,6120.67,ACTIVE,2024-11-23 05:53:31.286983
P1252,Chairs_Product_44,Furniture,Chairs,SoundMax,27993.42,ACTIVE,2025-08-29 04:01:56.286983
P1045,Accessories_Product_91,Electronics,Accessories,Puma,3983.82,INACTIVE,2024-11-03 01:30:31.286983
P1124,Fruits_Product_97,Groceries,Fruits,Levi,13246.49,INACTIVE,2025-05-04 01:44:02.286983
P1026,Computers_Product_95,Electronics,Computers,Logi,6390.0,INACTIVE,2023-03-17 02:42:32.286983
P1048,Fruits_Product_134,Groceries,Fruits,Levi,43296.51,INACTIVE,2025-09-19 07:56:20.286983
P1424,Mobiles_Product_149,Electronics,Mobiles,Levi,34136.1,INACTIVE,2023-11-29 01:39:00.286983
P1408,Mobiles_Product_176,Electronics,Mobiles,Ikea,45203.47,INACTIVE,2024-07-27 11:31:59.286983
P1182,Accessories_Product_10,Electronics,Accessories,Nike,40664.16,ACTIVE,2023-06-04 05:42:33.286983
P1358,Mobiles_Product_175,Electronics,Mobiles,SoundMax,33776.0,INACTIVE,2024-11-10 19:41:57.286983
P1500,Accessories_Product_177,Electronics,Accessories,Ikea,49460.86,ACTIVE,2025-10-23 09:56:30.286983
P1012,Footwear_Product_107,Clothing,Footwear,HP,35159.61,ACTIVE,2025-01-26 21:41:02.286983
P1464,Mens_Product_41,Clothing,Mens,HP,27623.94,ACTIVE,2025-10-06 23:34:11.286983
P1034,Tables_Product_109,Furniture,Tables,SoundMax,673.54,ACTIVE,2025-01-25 03:48:58.286983
P1369,Beverages_Product_29,Groceries,Beverages,Nike,13833.33,ACTIVE,2023-03-27 05:26:22.286983
P1118,Beverages_Product_141,Groceries,Beverages,Puma,4541.7,INACTIVE,2023-09-21 15:06:26.286983
P1125,Computers_Product_178,Electronics,Computers,HP,21192.41,INACTIVE,2024-01-15 19:39:59.286983
P1150,Mens_Product_6,Clothing,Mens,Levi,4707.37,ACTIVE,2025-01-15 16:55:18.286983
P1103,Chairs_Product_74,Furniture,Chairs,SoundMax,11202.25,BAD_STATUS,2024-06-28 08:18:08.286983
P1436,Footwear_Product_129,Clothing,Footwear,Dell,32910.36,BAD_STATUS,2025-01-01 10:32:13.286983
P1329,Beverages_Product_80,Groceries,Beverages,SoundMax,45733.32,ACTIVE,2023-07-17 09:39:59.286983
P1156,Beds_Product_184,Furniture,Beds,SoundMax,2731.81,INACTIVE,2025-06-21 19:49:49.286983
P1419,Mens_Product_181,Clothing,Mens,Zen,5837.48,ACTIVE,2023-04-24 03:56:37.286983
P1152,Womens_Product_19,Clothing,Womens,Puma,42671.82,ACTIVE,2024-04-20 20:26:50.286983
P1061,Footwear_Product_108,Clothing,Footwear,Puma,14874.25,ACTIVE,2024-09-15 15:03:56.286983
P1278,Essentials_Product_185,Groceries,Essentials,Puma,4917.9,ACTIVE,2023-03-10 22:25:09.286983
P1436,Computers_Product_5,Electronics,Computers,Nike,,ACTIVE,2026-01-05 20:35:47.286983
P1014,Mens_Product_170,Clothing,Mens,Nike,14800.31,BAD_STATUS,2023-02-21 07:52:20.286983
P1290,Computers_Product_79,Electronics,Computers,Puma,6873.45,ACTIVE,2025-12-07 06:54:09.286983
P1294,Footwear_Product_179,Clothing,Footwear,Ikea,4832.77,INACTIVE,2024-03-04 22:52:07.286983
P1010,Accessories_Product_148,Electronics,Accessories,Ikea,21125.32,ACTIVE,2025-10-10 18:05:51.286983
P1004,Mobiles_Product_33,Electronics,Mobiles,Dell,19753.16,INACTIVE,2024-06-04 07:36:08.286983
P1182,Mobiles_Product_48,Electronics,Mobiles,Logi,46895.53,INACTIVE,2024-08-23 08:41:53.286983
P1373,Tables_Product_25,Furniture,Tables,SoundMax,27767.58,INACTIVE,2024-07-25 18:12:18.286983
P1460,Fruits_Product_41,Groceries,Fruits,Nike,34312.24,ACTIVE,2024-02-28 11:31:46.286983
P1465,Fruits_Product_186,Groceries,Fruits,Zen,4243.38,ACTIVE,2025-05-06 19:34:08.286983
P1375,Fruits_Product_33,Groceries,Fruits,Logi,23653.5,INACTIVE,2025-07-19 07:29:28.286983
P1355,Tables_Product_31,Furniture,Tables,HP,42702.39,INACTIVE,2024-10-31 22:17:39.286983
P1426,Mens_Product_197,Clothing,Mens,Nike,10955.26,INACTIVE,2024-10-07 10:57:26.286983
P1395,Chairs_Product_193,Furniture,Chairs,Zen,11186.27,INACTIVE,2023-05-10 08:07:03.286983
P1206,Fruits_Product_27,Groceries,Fruits,Dell,40149.8,ACTIVE,2024-09-04 07:02:53.286983
P1183,Mens_Product_194,Clothing,Mens,Zen,24630.15,ACTIVE,2025-07-16 15:31:31.286983
P1050,Beds_Product_194,Furniture,Beds,Puma,14289.42,ACTIVE,2023-06-30 09:34:10.286983
P1074,Essentials_Product_148,Groceries,Essentials,Puma,33930.11,INACTIVE,2023-02-16 11:28:05.286983
P1442,Beds_Product_63,Furniture,Beds,Ikea,45366.98,ACTIVE,2025-01-14 15:23:09.286983
P1192,Essentials_Product_88,Groceries,Essentials,Puma,41127.54,INACTIVE,2024-04-05 02:53:52.286983
P1023,Beds_Product_121,Furniture,Beds,Logi,25730.02,ACTIVE,2025-08-24 04:44:07.286983
P1466,Beverages_Product_3,Groceries,Beverages,SoundMax,26558.83,ACTIVE,2023-04-18 07:53:04.286983
P1401,Beds_Product_49,Furniture,Beds,Puma,36410.28,ACTIVE,2023-05-30 07:39:16.286983
P1276,Beverages_Product_34,Groceries,Beverages,Dell,43897.96,INACTIVE,2024-08-13 14:43:57.286983
P1311,Essentials_Product_197,Groceries,Essentials,HP,14507.86,INACTIVE,2024-07-30 11:16:35.286983
P1457,Mens_Product_51,Clothing,Mens,Logi,35030.39,INACTIVE,2025-11-13 23:09:28.286983
P1286,Essentials_Product_128,Groceries,Essentials,Logi,1742.23,ACTIVE,2024-07-14 18:10:45.286983
P1350,Chairs_Product_117,Furniture,Chairs,Dell,47881.25,BAD_STATUS,2023-09-07 15:08:43.286983
P1277,Beverages_Product_134,Groceries,Beverages,Puma,25585.79,ACTIVE,2025-07-20 18:05:13.286983
P1497,Mens_Product_41,Clothing,Mens,Zen,76.05,INACTIVE,2023-10-06 05:08:53.286983
P1250,Accessories_Product_199,Electronics,Accessories,Ikea,44425.25,ACTIVE,2023-08-02 17:51:43.286983
P1010,Essentials_Product_53,Groceries,Essentials,Nike,38567.66,INACTIVE,2025-11-14 16:32:18.286983
P1177,Chairs_Product_145,Furniture,Chairs,Zen,5211.25,INACTIVE,2025-04-23 21:55:06.286983
P1072,Fruits_Product_155,Groceries,Fruits,SoundMax,10227.91,ACTIVE,2024-05-26 03:58:23.286983
P1125,Tables_Product_162,Furniture,Tables,Puma,19552.25,INACTIVE,2024-11-03 00:19:33.286983
P1165,Womens_Product_15,Clothing,Womens,Logi,4486.57,ACTIVE,2024-12-05 08:17:55.286983
P1292,Mens_Product_114,Clothing,Mens,Ikea,13155.19,ACTIVE,2024-09-07 23:31:30.286983
P1137,Beds_Product_138,Furniture,Beds,Levi,3864.45,ACTIVE,2025-01-11 08:33:47.286983
P1033,Footwear_Product_19,Clothing,Footwear,Ikea,10470.97,ACTIVE,2023-04-19 22:26:03.286983
P1470,Beds_Product_122,Furniture,Beds,SoundMax,297.95,ACTIVE,2024-06-11 07:57:05.286983
P1332,Mens_Product_179,Clothing,Mens,Zen,5314.63,ACTIVE,2024-11-05 16:38:25.286983
P1168,Essentials_Product_119,Groceries,Essentials,Puma,20153.68,INACTIVE,2025-10-13 12:17:47.286983
P1470,Beds_Product_187,Furniture,Beds,Zen,36074.32,INACTIVE,2025-02-01 03:01:41.286983
P1244,Mens_Product_86,Clothing,Mens,SoundMax,30246.49,ACTIVE,2023-10-29 00:39:39.286983
P1316,Mobiles_Product_195,Electronics,Mobiles,Levi,41260.87,ACTIVE,2024-08-16 09:35:53.286983
P1136,Beverages_Product_154,Groceries,Beverages,HP,42507.68,INACTIVE,2025-04-04 12:03:09.286983
P1451,Mobiles_Product_200,Electronics,Mobiles,SoundMax,27161.43,ACTIVE,2023-07-22 21:19:04.286983
P1424,Tables_Product_125,Furniture,Tables,Dell,22176.8,ACTIVE,2024-07-27 07:32:38.286983
P1417,Essentials_Product_197,Groceries,Essentials,SoundMax,49041.12,ACTIVE,2023-12-06 06:57:44.286983
P1034,Chairs_Product_22,Furniture,Chairs,Nike,5107.51,INACTIVE,2023-08-20 06:36:08.286983
P1019,Tables_Product_40,Furniture,Tables,Puma,11403.85,ACTIVE,2025-02-27 17:58:53.286983
P1426,Mobiles_Product_78,Electronics,Mobiles,Zen,2234.49,ACTIVE,2025-03-23 19:22:14.286983
P1057,,Electronics,Computers,Puma,33044.7,ACTIVE,2025-07-26 01:23:51.286983
P1104,Beds_Product_30,Furniture,Beds,SoundMax,9500.67,INACTIVE,2024-01-14 02:37:02.286983
P1365,Essentials_Product_180,Groceries,Essentials,Puma,41899.64,INACTIVE,2023-10-04 20:21:05.286983
P1196,Computers_Product_183,Electronics,Computers,Ikea,33572.25,INACTIVE,2025-04-20 20:25:49.286983
P1124,Mobiles_Product_60,Electronics,Mobiles,Dell,32555.31,ACTIVE,2024-09-14 12:00:32.286983
P1405,Mens_Product_154,Clothing,Mens,Nike,16491.52,INACTIVE,2025-03-19 22:05:44.286983
P1385,Computers_Product_172,Electronics,Computers,SoundMax,38361.98,INACTIVE,2023-04-10 14:19:47.286983
P1393,Beds_Product_29,Furniture,Beds,Ikea,22442.53,INACTIVE,2025-11-03 17:45:40.286983
P1144,Mobiles_Product_108,Electronics,Mobiles,Levi,,INACTIVE,2025-04-30 21:53:05.286983
P1491,Mens_Product_86,Clothing,Mens,Puma,11460.25,ACTIVE,2025-05-25 03:15:06.286983
P1145,Beverages_Product_156,Groceries,Beverages,Dell,,INACTIVE,2025-05-25 18:02:52.286983
P1200,Accessories_Product_185,Electronics,Accessories,Nike,12150.79,ACTIVE,2023-07-05 16:48:22.286983
P1353,Mobiles_Product_190,Electronics,Mobiles,Levi,12831.54,ACTIVE,2023-04-10 10:42:12.286983
P1121,Womens_Product_24,Clothing,Womens,Puma,48803.2,ACTIVE,2023-12-22 00:32:07.286983
P1297,Tables_Product_163,Furniture,Tables,Puma,26450.71,INACTIVE,2024-04-18 06:14:06.286983
P1055,Fruits_Product_178,Groceries,Fruits,HP,35240.03,INACTIVE,2024-11-13 19:14:30.286983
P1395,Footwear_Product_187,Clothing,Footwear,Logi,32968.86,INACTIVE,2023-03-10 11:07:48.286983
P1064,Computers_Product_71,Electronics,Computers,Levi,25896.55,INACTIVE,2025-12-30 11:41:04.286983
P1215,Fruits_Product_44,Groceries,Fruits,Zen,11832.7,ACTIVE,2024-04-30 05:25:52.286983
P1359,Accessories_Product_16,Electronics,Accessories,Zen,25061.07,ACTIVE,2023-07-07 04:50:01.286983
P1444,Beds_Product_102,Furniture,Beds,Puma,25508.67,ACTIVE,2024-07-05 02:20:14.286983
P1314,Essentials_Product_60,Groceries,Essentials,HP,46692.58,ACTIVE,2025-07-17 18:34:08.286983
P1318,Accessories_Product_128,Electronics,Accessories,Zen,39623.75,ACTIVE,2023-10-02 06:25:47.286983
P1135,Fruits_Product_53,Groceries,Fruits,Ikea,15216.07,INACTIVE,2024-10-03 06:35:04.286983
P1304,Accessories_Product_85,Electronics,Accessories,Logi,24852.0,INACTIVE,2024-09-04 13:42:29.286983
P1381,Beverages_Product_133,Groceries,Beverages,Levi,22874.63,ACTIVE,2024-03-06 01:00:47.286983
P1225,Mens_Product_104,Clothing,Mens,Nike,49558.01,INACTIVE,2026-01-17 05:06:09.286983
P1374,Beds_Product_79,Furniture,Beds,Levi,37118.15,ACTIVE,2024-07-05 15:16:45.286983
P1346,Beverages_Product_160,Groceries,Beverages,Logi,33789.37,INACTIVE,2024-03-15 22:21:43.286983
P1040,Mens_Product_52,Clothing,Mens,Puma,7970.2,INACTIVE,2024-09-17 12:21:04.286983
P1044,Essentials_Product_15,Groceries,Essentials,Puma,38119.68,ACTIVE,2023-11-18 06:28:32.286983
P1440,Mobiles_Product_44,Electronics,Mobiles,Ikea,10053.04,INACTIVE,2024-10-30 22:19:45.286983
P1440,Fruits_Product_2,Groceries,Fruits,Levi,31897.31,INACTIVE,2024-10-13 04:15:24.286983
P1369,Essentials_Product_121,Groceries,Essentials,Logi,44985.51,ACTIVE,2025-08-27 21:07:22.286983
P1069,Mens_Product_67,Clothing,Mens,Zen,5777.33,ACTIVE,2025-02-25 03:15:11.286983
P1273,Womens_Product_19,Clothing,Womens,Puma,48465.01,INACTIVE,2026-01-29 10:33:46.286983
P1329,Accessories_Product_104,Electronics,Accessories,Zen,,ACTIVE,2023-11-01 11:28:55.286983
P1053,Fruits_Product_14,Groceries,Fruits,SoundMax,17016.24,ACTIVE,2024-04-08 17:41:38.286983
P1084,Mens_Product_159,Clothing,Mens,Dell,6261.3,INACTIVE,2024-10-01 12:23:45.286983
P1355,Fruits_Product_184,Groceries,Fruits,Ikea,49718.12,ACTIVE,2026-01-23 21:34:05.286983
P1474,Essentials_Product_36,Groceries,Essentials,Nike,47795.5,ACTIVE,2023-04-20 09:16:57.286983
P1233,Mens_Product_139,Clothing,Mens,Dell,45229.43,ACTIVE,2023-10-30 14:25:54.286983
P1333,Chairs_Product_184,Furniture,Chairs,HP,39670.91,INACTIVE,2025-01-19 14:16:23.286983
P1020,Chairs_Product_138,Furniture,Chairs,SoundMax,49664.78,INACTIVE,2024-07-26 21:22:21.286983
P1408,Beds_Product_36,Furniture,Beds,Dell,36080.31,ACTIVE,2024-10-06 08:15:12.286983
P1330,Mens_Product_39,Clothing,Mens,Dell,17428.3,ACTIVE,2025-09-03 03:01:44.286983
P1272,,Electronics,Computers,HP,29947.31,ACTIVE,2025-07-16 01:43:28.286983
P1141,Mobiles_Product_31,Electronics,Mobiles,Levi,36883.14,INACTIVE,2024-10-24 00:54:54.286983
P1189,Mobiles_Product_151,Electronics,Mobiles,Puma,24214.27,ACTIVE,2025-12-08 02:59:48.286983
P1446,Womens_Product_66,Clothing,Womens,Puma,1645.35,INACTIVE,2024-05-01 00:26:55.286983
P1295,Essentials_Product_20,Groceries,Essentials,Puma,44273.73,ACTIVE,2023-02-12 20:06:23.286983
P1226,Fruits_Product_110,Groceries,Fruits,Dell,38413.09,ACTIVE,2024-08-21 04:50:46.286983
P1157,Footwear_Product_153,Clothing,Footwear,HP,28705.28,ACTIVE,2024-01-14 01:46:05.286983
P1273,Tables_Product_51,Furniture,Tables,Nike,24839.19,ACTIVE,2023-12-01 19:20:50.286983
P1359,Essentials_Product_61,Groceries,Essentials,Logi,2096.8,ACTIVE,2023-11-21 03:15:51.286983
P1287,Footwear_Product_46,Clothing,Footwear,HP,24407.35,ACTIVE,2023-07-18 16:33:18.286983
P1192,Chairs_Product_71,Furniture,Chairs,Puma,46297.24,BAD_STATUS,2023-11-20 06:58:26.286983
P1455,Accessories_Product_79,Electronics,Accessories,HP,32576.36,ACTIVE,2024-10-19 02:20:08.286983
P1066,Essentials_Product_54,Groceries,Essentials,Logi,40769.54,INACTIVE,2024-03-22 20:31:03.286983
P1132,Footwear_Product_174,Clothing,Footwear,Logi,,INACTIVE,2023-03-20 17:39:59.286983
